https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1598054400000,2020-08-22 00:00:00,BTC/USDT,11538.53,11549.16,11410.00,11429.20,20139.798,230784535.27073,59447
1598050800000,2020-08-21 23:00:00,BTC/USDT,11559.74,11585.00,11495.11,11538.53,8648.423,99727774.22633,30786
1598047200000,2020-08-21 22:00:00,BTC/USDT,11540.97,11598.98,11522.79,11559.74,8547.354,98905158.27430,35125
1598043600000,2020-08-21 21:00:00,BTC/USDT,11623.32,11658.25,11491.00,11540.97,28516.638,329806291.19351,94352
1598040000000,2020-08-21 20:00:00,BTC/USDT,11679.69,11717.41,11621.00,11623.07,5442.018,63529841.44836,21868
1598036400000,2020-08-21 19:00:00,BTC/USDT,11677.78,11726.00,11671.03,11679.24,6036.894,70638634.85424,24301
1598032800000,2020-08-21 18:00:00,BTC/USDT,11702.77,11707.18,11615.00,11677.79,10809.798,126005436.23354,39219
1598029200000,2020-08-21 17:00:00,BTC/USDT,11667.46,11777.00,11608.08,11702.76,20049.962,234535435.71142,65674
1598025600000,2020-08-21 16:00:00,BTC/USDT,11725.86,11754.99,11665.00,11667.59,6859.519,80357021.84824,27086
1598022000000,2020-08-21 15:00:00,BTC/USDT,11742.06,11768.00,11720.00,11725.67,4749.762,55781183.05481,21399
1598018400000,2020-08-21 14:00:00,BTC/USDT,11706.01,11755.00,11682.57,11742.06,7812.469,91585158.29315,29989
1598014800000,2020-08-21 13:00:00,BTC/USDT,11765.35,11773.00,11692.27,11706.01,7442.658,87355781.52926,27576
1598011200000,2020-08-21 12:00:00,BTC/USDT,11721.83,11780.00,11628.79,11765.44,22110.542,258709679.92781,65812
1598007600000,2020-08-21 11:00:00,BTC/USDT,11770.62,11777.17,11695.70,11721.84,8346.999,97932806.37391,30188
1598004000000,2020-08-21 10:00:00,BTC/USDT,11782.91,11797.44,11738.00,11770.29,8952.680,105345483.14590,30648
1598000400000,2020-08-21 09:00:00,BTC/USDT,11834.44,11838.94,11770.75,11782.58,5087.784,60073910.25433,20581
1597996800000,2020-08-21 08:00:00,BTC/USDT,11842.01,11842.01,11801.00,11834.45,5736.060,67802671.42938,23781
1597993200000,2020-08-21 07:00:00,BTC/USDT,11829.54,11864.00,11815.63,11842.01,3904.809,46231658.94872,20754
1597989600000,2020-08-21 06:00:00,BTC/USDT,11853.49,11854.41,11813.75,11829.55,3427.611,40549369.91282,15762
1597986000000,2020-08-21 05:00:00,BTC/USDT,11874.62,11877.48,11843.86,11853.49,2823.744,33487693.00123,15638
1597982400000,2020-08-21 04:00:00,BTC/USDT,11870.47,11878.65,11840.00,11874.62,3549.036,42087232.92289,16899
1597978800000,2020-08-21 03:00:00,BTC/USDT,11802.22,11876.10,11785.06,11870.50,5073.606,60018707.70756,23471
1597975200000,2020-08-21 02:00:00,BTC/USDT,11810.89,11834.96,11801.14,11802.21,2973.870,35145025.90059,15618
1597971600000,2020-08-21 01:00:00,BTC/USDT,11835.73,11840.26,11793.00,11810.89,4527.027,53496335.50178,20767
1597968000000,2020-08-21 00:00:00,BTC/USDT,11858.53,11882.68,11829.54,11835.74,3677.273,43593269.88795,19489
1597964400000,2020-08-20 23:00:00,BTC/USDT,11830.31,11876.10,11826.00,11857.92,2837.892,33652115.13413,16042
1597960800000,2020-08-20 22:00:00,BTC/USDT,11833.45,11845.61,11811.36,11830.31,3061.371,36204717.78691,17231
1597957200000,2020-08-20 21:00:00,BTC/USDT,11859.40,11888.00,11821.14,11833.44,3998.011,47405268.64301,20163
1597953600000,2020-08-20 20:00:00,BTC/USDT,11851.79,11885.00,11850.00,11859.40,2795.776,33182080.76498,15279
1597950000000,2020-08-20 19:00:00,BTC/USDT,11867.45,11880.00,11845.19,11851.93,2568.177,30468984.35574,15369
1597946400000,2020-08-20 18:00:00,BTC/USDT,11824.21,11876.00,11824.04,11867.46,3536.084,41920644.71725,18687
1597942800000,2020-08-20 17:00:00,BTC/USDT,11849.99,11862.33,11820.33,11824.20,3811.371,45124712.43454,19009
1597939200000,2020-08-20 16:00:00,BTC/USDT,11861.00,11886.00,11831.00,11849.99,6273.894,74403380.40043,27709
1597935600000,2020-08-20 15:00:00,BTC/USDT,11849.46,11867.99,11820.04,11860.95,5960.129,70614386.34079,25660
1597932000000,2020-08-20 14:00:00,BTC/USDT,11824.94,11875.00,11800.00,11849.56,6944.710,82199964.65741,29036
1597928400000,2020-08-20 13:00:00,BTC/USDT,11791.30,11830.00,11743.08,11824.93,7761.934,91503791.75734,29159
1597924800000,2020-08-20 12:00:00,BTC/USDT,11825.00,11850.00,11786.00,11791.30,6618.228,78200358.65236,26931
1597921200000,2020-08-20 11:00:00,BTC/USDT,11783.98,11825.25,11744.94,11825.00,6279.774,73993654.12135,22569
1597917600000,2020-08-20 10:00:00,BTC/USDT,11788.00,11810.00,11757.04,11783.98,5032.896,59274882.62833,23789
1597914000000,2020-08-20 09:00:00,BTC/USDT,11767.30,11811.29,11745.90,11788.00,6810.410,80225625.48026,27111
1597910400000,2020-08-20 08:00:00,BTC/USDT,11710.69,11782.59,11690.47,11767.30,8185.778,96081141.65467,27981
1597906800000,2020-08-20 07:00:00,BTC/USDT,11769.71,11776.92,11705.00,11710.37,4790.498,56216553.06259,19621
1597903200000,2020-08-20 06:00:00,BTC/USDT,11702.60,11796.39,11676.03,11769.72,8200.770,96381539.49161,28068
1597899600000,2020-08-20 05:00:00,BTC/USDT,11725.99,11726.76,11690.00,11702.60,4536.425,53110457.14187,17406
1597896000000,2020-08-20 04:00:00,BTC/USDT,11707.82,11746.25,11686.06,11725.98,4694.021,55027555.64761,19643
1597892400000,2020-08-20 03:00:00,BTC/USDT,11747.01,11762.36,11698.00,11707.83,5212.052,61126725.71869,19765
1597888800000,2020-08-20 02:00:00,BTC/USDT,11764.48,11778.09,11705.00,11747.01,6397.882,75123022.01242,23991
1597885200000,2020-08-20 01:00:00,BTC/USDT,11796.22,11818.88,11755.00,11763.42,4759.200,56088889.45988,18359
1597881600000,2020-08-20 00:00:00,BTC/USDT,11763.88,11833.97,11753.83,11796.12,9913.761,117011957.23071,35176
1597878000000,2020-08-19 23:00:00,BTC/USDT,11745.90,11769.91,11708.70,11763.87,5617.406,65931527.00178,20221
1597874400000,2020-08-19 22:00:00,BTC/USDT,11714.64,11780.00,11693.00,11745.90,7786.164,91488914.29637,27393
1597870800000,2020-08-19 21:00:00,BTC/USDT,11723.01,11768.44,11701.75,11714.58,6666.643,78234033.54786,26698
1597867200000,2020-08-19 20:00:00,BTC/USDT,11663.55,11729.20,11574.78,11722.87,21370.779,249303702.10102,67451
1597863600000,2020-08-19 19:00:00,BTC/USDT,11746.23,11760.55,11651.00,11663.56,14056.969,164521252.31158,50558
1597860000000,2020-08-19 18:00:00,BTC/USDT,11787.01,11788.00,11666.00,11747.21,17272.977,202433301.73836,56295
1597856400000,2020-08-19 17:00:00,BTC/USDT,11757.52,11788.59,11722.11,11787.01,8745.142,102818075.53407,33346
1597852800000,2020-08-19 16:00:00,BTC/USDT,11735.02,11796.00,11661.00,11757.35,19101.095,223915037.29365,64688
1597849200000,2020-08-19 15:00:00,BTC/USDT,11758.24,11781.02,11705.05,11735.22,15551.428,182604861.81681,51536
1597845600000,2020-08-19 14:00:00,BTC/USDT,11874.63,11885.85,11738.00,11758.28,12580.857,148665734.30894,41112
1597842000000,2020-08-19 13:00:00,BTC/USDT,11863.66,11922.50,11816.02,11874.62,12809.470,151997693.71255,44644
1597838400000,2020-08-19 12:00:00,BTC/USDT,11850.82,11868.99,11803.00,11863.66,8289.248,98144278.69642,26720
1597834800000,2020-08-19 11:00:00,BTC/USDT,11808.97,11876.71,11790.05,11850.90,11221.311,132888565.72865,36395
1597831200000,2020-08-19 10:00:00,BTC/USDT,11801.16,11812.04,11741.87,11808.96,8936.672,105233043.20951,30488
1597827600000,2020-08-19 09:00:00,BTC/USDT,11798.66,11859.59,11794.00,11801.54,8315.529,98373226.80946,31307
1597824000000,2020-08-19 08:00:00,BTC/USDT,11830.99,11848.24,11773.76,11798.25,9520.325,112505404.73236,32037
1597820400000,2020-08-19 07:00:00,BTC/USDT,11743.28,11833.00,11731.94,11830.99,11661.751,137454113.08079,43746
1597816800000,2020-08-19 06:00:00,BTC/USDT,11725.19,11766.94,11620.00,11743.28,25117.403,293712570.29125,78101
1597813200000,2020-08-19 05:00:00,BTC/USDT,11768.23,11800.91,11701.50,11725.19,14126.742,166021170.47190,44723
1597809600000,2020-08-19 04:00:00,BTC/USDT,11855.33,11891.13,11642.02,11766.81,42165.471,495547331.52438,128861
1597806000000,2020-08-19 03:00:00,BTC/USDT,11929.44,11957.53,11840.31,11855.34,12418.252,147766155.89720,36420
1597802400000,2020-08-19 02:00:00,BTC/USDT,11983.64,11988.00,11908.00,11929.44,8875.918,105956891.07175,28351
1597798800000,2020-08-19 01:00:00,BTC/USDT,12000.96,12037.05,11970.34,11984.44,4050.584,48627748.84297,17793
1597795200000,2020-08-19 00:00:00,BTC/USDT,11962.03,12017.73,11931.00,12000.96,7008.930,83970459.95628,27457
1597791600000,2020-08-18 23:00:00,BTC/USDT,12061.34,12062.99,11957.38,11960.79,7409.447,88979011.68514,28650
1597788000000,2020-08-18 22:00:00,BTC/USDT,12075.48,12097.48,12040.43,12061.34,4355.594,52548610.32539,19878
1597784400000,2020-08-18 21:00:00,BTC/USDT,12039.00,12100.00,12030.00,12075.48,6546.807,79046325.74897,28685
1597780800000,2020-08-18 20:00:00,BTC/USDT,11999.96,12055.13,11995.27,12039.00,5387.037,64817444.49973,23542
1597777200000,2020-08-18 19:00:00,BTC/USDT,11996.48,12046.08,11985.87,11999.95,4551.658,54684805.53675,20865
1597773600000,2020-08-18 18:00:00,BTC/USDT,12002.58,12027.97,11955.04,11996.48,6933.332,83181109.42894,23964
1597770000000,2020-08-18 17:00:00,BTC/USDT,12002.99,12059.90,11984.04,12002.58,9946.927,119572993.72566,32571
1597766400000,2020-08-18 16:00:00,BTC/USDT,11950.01,12030.00,11866.60,12001.85,18930.280,226387209.77040,58377
1597762800000,2020-08-18 15:00:00,BTC/USDT,11954.46,12048.00,11924.46,11950.01,22906.958,274651855.51526,67141
1597759200000,2020-08-18 14:00:00,BTC/USDT,12181.00,12209.60,11810.00,11953.93,71216.829,853026778.19546,207043
1597755600000,2020-08-18 13:00:00,BTC/USDT,12267.25,12280.00,12024.99,12181.03,24362.242,296413261.94140,78056
1597752000000,2020-08-18 12:00:00,BTC/USDT,12188.00,12268.69,12180.00,12267.25,11619.071,142085541.16537,38557
1597748400000,2020-08-18 11:00:00,BTC/USDT,12295.00,12300.31,12175.00,12188.31,10523.872,128803030.91181,37224
1597744800000,2020-08-18 10:00:00,BTC/USDT,12239.99,12321.00,12192.90,12295.39,13242.242,162392944.32970,41735
1597741200000,2020-08-18 09:00:00,BTC/USDT,12267.72,12275.46,12230.00,12239.75,5495.005,67331534.39739,22587
1597737600000,2020-08-18 08:00:00,BTC/USDT,12275.62,12300.00,12262.46,12267.48,5097.227,62596918.68408,18964
1597734000000,2020-08-18 07:00:00,BTC/USDT,12272.50,12282.79,12236.00,12275.56,4411.273,54086620.06168,16169
1597730400000,2020-08-18 06:00:00,BTC/USDT,12242.68,12283.70,12206.00,12272.50,8770.702,107357520.67003,28090
1597726800000,2020-08-18 05:00:00,BTC/USDT,12262.28,12293.00,12221.00,12243.30,8282.424,101559322.61942,29239
1597723200000,2020-08-18 04:00:00,BTC/USDT,12318.35,12328.62,12235.73,12260.99,9532.689,117066641.22735,31013
1597719600000,2020-08-18 03:00:00,BTC/USDT,12365.00,12372.00,12291.00,12318.35,7675.139,94580416.33394,29793
1597716000000,2020-08-18 02:00:00,BTC/USDT,12342.01,12365.00,12306.27,12365.00,5646.235,69714889.15101,26117
1597712400000,2020-08-18 01:00:00,BTC/USDT,12355.38,12403.00,12320.00,12342.70,9435.744,116629346.43521,36929
1597708800000,2020-08-18 00:00:00,BTC/USDT,12298.06,12362.00,12296.19,12355.55,9071.154,111888200.57981,36784
1597705200000,2020-08-17 23:00:00,BTC/USDT,12386.92,12421.00,12224.88,12298.06,20809.567,256179037.11830,67210
1597701600000,2020-08-17 22:00:00,BTC/USDT,12332.98,12400.00,12329.78,12386.91,6748.342,83465752.58165,24578
1597698000000,2020-08-17 21:00:00,BTC/USDT,12332.55,12368.17,12300.21,12332.98,4763.741,58738883.91315,20328
1597694400000,2020-08-17 20:00:00,BTC/USDT,12350.16,12383.46,12305.00,12332.55,7307.266,90178557.65459,26289
1597690800000,2020-08-17 19:00:00,BTC/USDT,12331.31,12368.06,12290.55,12349.85,10529.961,129881587.96868,38122
1597687200000,2020-08-17 18:00:00,BTC/USDT,12400.17,12423.30,12291.99,12331.71,13153.379,162555330.59766,43214
1597683600000,2020-08-17 17:00:00,BTC/USDT,12405.79,12445.29,12365.25,12399.95,12643.488,156882675.75471,45841
1597680000000,2020-08-17 16:00:00,BTC/USDT,12443.99,12499.42,12353.73,12403.73,26241.736,325565573.32063,91447
1597676400000,2020-08-17 15:00:00,BTC/USDT,12177.96,12490.00,12145.00,12443.99,47777.619,589083643.78535,147825
1597672800000,2020-08-17 14:00:00,BTC/USDT,12132.91,12215.00,12102.00,12179.91,27795.594,338182028.32691,93814
1597669200000,2020-08-17 13:00:00,BTC/USDT,11894.00,12246.48,11799.26,12132.85,67800.335,816816850.79983,212262
1597665600000,2020-08-17 12:00:00,BTC/USDT,11919.02,11933.00,11873.30,11894.01,9598.094,114260039.56681,37636
1597662000000,2020-08-17 11:00:00,BTC/USDT,11873.50,11933.58,11870.00,11919.01,6352.109,75613035.29399,31591
1597658400000,2020-08-17 10:00:00,BTC/USDT,11872.60,11915.94,11862.00,11873.50,6508.364,77379426.02878,30253
1597654800000,2020-08-17 09:00:00,BTC/USDT,11882.69,11906.50,11860.30,11872.60,5442.134,64672027.74227,24349
1597651200000,2020-08-17 08:00:00,BTC/USDT,11816.96,11898.00,11816.51,11882.36,8662.741,102871228.67605,36706
1597647600000,2020-08-17 07:00:00,BTC/USDT,11822.00,11850.06,11804.01,11816.96,4556.635,53900626.09055,19535
1597644000000,2020-08-17 06:00:00,BTC/USDT,11812.00,11857.02,11796.26,11822.14,4916.377,58140788.77297,21310
1597640400000,2020-08-17 05:00:00,BTC/USDT,11822.79,11847.62,11804.55,11812.00,3516.351,41582800.30206,17416
1597636800000,2020-08-17 04:00:00,BTC/USDT,11856.26,11869.00,11815.52,11822.80,3827.661,45309407.90254,17464
1597633200000,2020-08-17 03:00:00,BTC/USDT,11870.45,11883.83,11849.20,11856.27,3776.271,44814194.92986,16732
1597629600000,2020-08-17 02:00:00,BTC/USDT,11854.70,11880.00,11780.00,11869.70,7943.876,93953335.68134,28077
1597626000000,2020-08-17 01:00:00,BTC/USDT,11855.30,11860.00,11791.81,11854.07,6830.830,80789057.63052,24118
1597622400000,2020-08-17 00:00:00,BTC/USDT,11921.32,11947.00,11813.00,11855.31,13932.641,165401034.99220,45250
1597618800000,2020-08-16 23:00:00,BTC/USDT,11917.92,11930.00,11876.51,11921.23,6590.392,78467864.25906,24068
1597615200000,2020-08-16 22:00:00,BTC/USDT,11863.88,11919.99,11837.60,11917.40,6455.801,76733024.50120,25290
1597611600000,2020-08-16 21:00:00,BTC/USDT,11849.73,11899.61,11845.56,11863.87,4358.899,51764402.68530,21621
1597608000000,2020-08-16 20:00:00,BTC/USDT,11827.23,11856.26,11800.47,11849.73,3170.848,37514625.13149,14804
1597604400000,2020-08-16 19:00:00,BTC/USDT,11839.16,11870.00,11821.87,11827.20,3076.545,36451517.97052,14254
1597600800000,2020-08-16 18:00:00,BTC/USDT,11842.07,11850.02,11810.00,11839.16,4042.326,47818552.94940,14793
1597597200000,2020-08-16 17:00:00,BTC/USDT,11871.77,11883.78,11837.23,11842.07,3465.481,41077906.40467,16089
1597593600000,2020-08-16 16:00:00,BTC/USDT,11867.06,11909.00,11862.22,11871.77,7857.265,93363535.92333,30886
1597590000000,2020-08-16 15:00:00,BTC/USDT,11815.48,11886.99,11801.78,11867.06,7414.046,87864724.11346,28133
1597586400000,2020-08-16 14:00:00,BTC/USDT,11826.33,11856.60,11796.16,11815.48,6646.544,78603016.57685,24952
1597582800000,2020-08-16 13:00:00,BTC/USDT,11782.43,11832.00,11765.71,11826.51,6928.534,81805348.31478,26204
1597579200000,2020-08-16 12:00:00,BTC/USDT,11762.24,11804.00,11688.00,11782.44,16827.052,197653935.77213,59794
1597575600000,2020-08-16 11:00:00,BTC/USDT,11802.01,11810.00,11735.00,11762.44,13545.408,159492208.24865,50382
1597572000000,2020-08-16 10:00:00,BTC/USDT,11886.78,11900.00,11769.77,11802.01,16352.428,193292620.05488,56662
1597568400000,2020-08-16 09:00:00,BTC/USDT,11857.72,11895.01,11820.00,11887.15,5000.286,59332459.32058,22787
1597564800000,2020-08-16 08:00:00,BTC/USDT,11873.08,11890.00,11824.00,11857.71,6478.814,76850001.63589,26314
1597561200000,2020-08-16 07:00:00,BTC/USDT,11900.42,11912.00,11865.00,11873.14,3912.971,46498606.68918,16655
1597557600000,2020-08-16 06:00:00,BTC/USDT,11915.67,11930.00,11871.57,11900.38,4234.018,50385507.17445,17756
1597554000000,2020-08-16 05:00:00,BTC/USDT,11907.00,11940.00,11900.00,11915.67,4067.177,48458995.98165,18187
1597550400000,2020-08-16 04:00:00,BTC/USDT,11942.20,11945.00,11886.00,11907.00,6658.144,79346635.81689,28540
1597546800000,2020-08-16 03:00:00,BTC/USDT,11875.84,11943.18,11874.34,11942.20,7017.039,83592656.42954,25993
1597543200000,2020-08-16 02:00:00,BTC/USDT,11896.84,11897.14,11844.00,11875.48,5649.670,67066343.34416,22118
1597539600000,2020-08-16 01:00:00,BTC/USDT,11820.00,11900.60,11780.00,11896.84,6952.908,82396826.09158,26067
1597536000000,2020-08-16 00:00:00,BTC/USDT,11858.91,11879.26,11800.00,11820.01,9031.125,106875252.00127,27380
1597532400000,2020-08-15 23:00:00,BTC/USDT,11867.00,11890.00,11812.24,11859.04,8611.157,102094225.86134,29366
1597528800000,2020-08-15 22:00:00,BTC/USDT,11901.77,11985.99,11841.50,11867.00,16838.217,200675635.01927,57108
1597525200000,2020-08-15 21:00:00,BTC/USDT,11868.32,11988.00,11740.00,11901.76,24608.115,293149641.47821,85180
1597521600000,2020-08-15 20:00:00,BTC/USDT,11845.90,11884.68,11840.00,11868.49,4957.932,58825981.45605,24630
1597518000000,2020-08-15 19:00:00,BTC/USDT,11890.00,11897.00,11840.00,11845.91,6009.975,71292868.84921,25060
1597514400000,2020-08-15 18:00:00,BTC/USDT,11865.71,11903.46,11862.80,11889.99,4099.338,48700518.51997,18529
1597510800000,2020-08-15 17:00:00,BTC/USDT,11862.85,11897.11,11860.00,11865.71,4476.576,53175687.99747,20742
1597507200000,2020-08-15 16:00:00,BTC/USDT,11859.44,11912.01,11813.39,11862.84,8721.847,103524927.78783,31479
1597503600000,2020-08-15 15:00:00,BTC/USDT,11814.56,11910.00,11801.25,11858.01,9907.813,117584024.89931,32851
1597500000000,2020-08-15 14:00:00,BTC/USDT,11802.72,11841.72,11777.00,11814.56,5747.764,67911412.71672,20802
1597496400000,2020-08-15 13:00:00,BTC/USDT,11759.54,11830.34,11731.41,11802.66,7670.972,90421719.90777,27708
1597492800000,2020-08-15 12:00:00,BTC/USDT,11853.53,11879.34,11682.00,11759.55,23324.087,274938955.94635,70804
1597489200000,2020-08-15 11:00:00,BTC/USDT,11876.53,11910.82,11846.00,11853.53,6276.850,74543668.10257,22682
1597485600000,2020-08-15 10:00:00,BTC/USDT,11908.20,11930.00,11861.23,11875.98,6375.702,75893023.40737,24956
1597482000000,2020-08-15 09:00:00,BTC/USDT,11875.55,11927.00,11857.88,11907.72,7363.064,87539714.81650,27169
1597478400000,2020-08-15 08:00:00,BTC/USDT,11902.08,11946.74,11813.00,11875.79,12709.344,151036763.45921,45867
1597474800000,2020-08-15 07:00:00,BTC/USDT,11893.44,11914.89,11856.00,11902.08,7734.068,91915534.17501,28381
1597471200000,2020-08-15 06:00:00,BTC/USDT,11898.82,11938.00,11884.53,11893.44,5252.154,62551674.52282,20042
1597467600000,2020-08-15 05:00:00,BTC/USDT,11874.99,11899.56,11846.10,11898.60,3456.534,41028649.43823,14262
1597464000000,2020-08-15 04:00:00,BTC/USDT,11900.97,11909.00,11822.52,11874.99,6900.910,81852398.96241,24775
1597460400000,2020-08-15 03:00:00,BTC/USDT,11902.08,11917.79,11871.00,11900.97,3768.777,44822392.28275,16111
1597456800000,2020-08-15 02:00:00,BTC/USDT,11933.74,11952.38,11886.99,11902.08,5911.502,70451814.28113,21541
1597453200000,2020-08-15 01:00:00,BTC/USDT,11930.56,11961.36,11868.11,11932.70,10146.879,120917997.85190,30738
1597449600000,2020-08-15 00:00:00,BTC/USDT,11767.89,11993.58,11767.89,11931.80,21393.410,254772253.43528,65108
1597446000000,2020-08-14 23:00:00,BTC/USDT,11781.14,11791.49,11741.07,11767.89,3722.002,43784235.24684,14577
1597442400000,2020-08-14 22:00:00,BTC/USDT,11768.68,11793.31,11726.26,11781.14,3629.346,42678614.30551,15143
1597438800000,2020-08-14 21:00:00,BTC/USDT,11766.19,11788.61,11708.00,11768.67,6002.770,70509745.42085,21885
1597435200000,2020-08-14 20:00:00,BTC/USDT,11808.99,11831.97,11735.20,11766.82,6983.806,82273503.39162,22503
1597431600000,2020-08-14 19:00:00,BTC/USDT,11829.51,11832.00,11772.00,11808.98,4312.045,50914476.76314,16188
1597428000000,2020-08-14 18:00:00,BTC/USDT,11796.31,11838.82,11785.35,11829.99,5211.360,61592218.81827,18682
1597424400000,2020-08-14 17:00:00,BTC/USDT,11818.28,11850.00,11782.37,11796.30,8704.322,102816783.85527,29710
1597420800000,2020-08-14 16:00:00,BTC/USDT,11748.44,11868.42,11715.01,11818.28,19982.918,236054313.81024,64539
1597417200000,2020-08-14 15:00:00,BTC/USDT,11714.39,11760.00,11661.98,11748.52,7295.034,85425033.27949,25965
1597413600000,2020-08-14 14:00:00,BTC/USDT,11723.81,11723.81,11645.00,11714.39,6313.265,73783315.30612,24078
1597410000000,2020-08-14 13:00:00,BTC/USDT,11749.35,11749.35,11681.01,11723.81,6215.564,72752575.68350,26673
1597406400000,2020-08-14 12:00:00,BTC/USDT,11770.41,11773.49,11725.00,11749.34,4401.213,51691583.81312,18653
1597402800000,2020-08-14 11:00:00,BTC/USDT,11731.87,11785.00,11705.75,11770.41,6011.348,70588401.94429,26003
1597399200000,2020-08-14 10:00:00,BTC/USDT,11709.49,11769.00,11708.00,11731.87,5701.245,66926042.81981,21333
1597395600000,2020-08-14 09:00:00,BTC/USDT,11691.85,11718.99,11674.00,11709.50,3969.972,46425804.51415,17590
1597392000000,2020-08-14 08:00:00,BTC/USDT,11706.99,11750.00,11674.72,11691.84,7337.694,85962467.71569,25606
1597388400000,2020-08-14 07:00:00,BTC/USDT,11681.62,11715.00,11644.60,11706.99,6945.249,81141592.38385,24722
1597384800000,2020-08-14 06:00:00,BTC/USDT,11728.00,11729.81,11680.71,11681.61,4326.696,50622865.28225,17488
1597381200000,2020-08-14 05:00:00,BTC/USDT,11726.27,11753.69,11693.00,11728.01,4865.465,57023951.78707,18623
1597377600000,2020-08-14 04:00:00,BTC/USDT,11733.78,11769.10,11703.15,11726.27,4105.416,48180194.46005,17406
1597374000000,2020-08-14 03:00:00,BTC/USDT,11738.37,11758.00,11670.01,11734.57,7380.340,86475345.10279,27607
1597370400000,2020-08-14 02:00:00,BTC/USDT,11790.56,11819.10,11731.01,11738.31,6685.777,78672443.05274,23320
1597366800000,2020-08-14 01:00:00,BTC/USDT,11763.00,11808.58,11721.02,11790.96,5298.064,62353274.92181,20276
1597363200000,2020-08-14 00:00:00,BTC/USDT,11790.00,11850.00,11727.66,11762.99,13619.048,160639565.76376,45462
1597359600000,2020-08-13 23:00:00,BTC/USDT,11729.22,11790.00,11729.21,11790.00,7523.149,88494915.82566,24813
1597356000000,2020-08-13 22:00:00,BTC/USDT,11694.92,11798.00,11693.40,11729.21,17891.211,210311650.84950,58283
1597352400000,2020-08-13 21:00:00,BTC/USDT,11609.27,11747.47,11561.69,11694.01,24096.118,281486171.82319,84694
1597348800000,2020-08-13 20:00:00,BTC/USDT,11514.17,11654.49,11514.17,11609.26,11000.785,127522185.38252,41629
1597345200000,2020-08-13 19:00:00,BTC/USDT,11495.89,11540.54,11489.01,11514.18,3384.240,38988102.38485,15074
1597341600000,2020-08-13 18:00:00,BTC/USDT,11527.95,11549.75,11483.74,11495.89,5108.688,58819504.77020,21030
1597338000000,2020-08-13 17:00:00,BTC/USDT,11537.05,11542.78,11496.78,11527.61,4010.584,46201124.84620,19969
1597334400000,2020-08-13 16:00:00,BTC/USDT,11505.01,11540.00,11450.00,11537.05,7897.978,90769054.98892,34077
1597330800000,2020-08-13 15:00:00,BTC/USDT,11532.59,11543.69,11461.00,11505.16,8506.307,97770117.16899,34321
1597327200000,2020-08-13 14:00:00,BTC/USDT,11510.20,11557.05,11473.43,11532.58,7661.996,88248788.97036,27892
1597323600000,2020-08-13 13:00:00,BTC/USDT,11472.14,11540.92,11430.00,11510.21,9900.183,113730577.52425,35845
1597320000000,2020-08-13 12:00:00,BTC/USDT,11561.48,11593.00,11388.00,11472.18,21178.994,243119028.40636,69063
1597316400000,2020-08-13 11:00:00,BTC/USDT,11475.45,11634.72,11444.43,11561.48,22300.054,257731921.82248,74738
1597312800000,2020-08-13 10:00:00,BTC/USDT,11408.07,11482.72,11356.00,11475.46,9833.823,112147943.23858,34521
1597309200000,2020-08-13 09:00:00,BTC/USDT,11417.55,11436.16,11272.00,11407.46,24233.896,275063963.27772,79346
1597305600000,2020-08-13 08:00:00,BTC/USDT,11519.44,11524.48,11364.77,11417.59,19233.772,220069632.87584,61371
1597302000000,2020-08-13 07:00:00,BTC/USDT,11559.25,11572.42,11501.00,11519.82,4742.995,54686446.60559,19341
1597298400000,2020-08-13 06:00:00,BTC/USDT,11540.54,11577.17,11506.00,11559.26,4537.514,52379952.65537,17797
1597294800000,2020-08-13 05:00:00,BTC/USDT,11551.81,11556.57,11512.64,11540.90,4507.816,51998241.79295,17327
1597291200000,2020-08-13 04:00:00,BTC/USDT,11571.71,11596.00,11541.41,11552.32,3840.057,44446096.94390,17055
1597287600000,2020-08-13 03:00:00,BTC/USDT,11572.95,11592.95,11532.30,11571.58,4712.646,54494748.11190,19343
1597284000000,2020-08-13 02:00:00,BTC/USDT,11609.95,11633.99,11530.00,11572.44,7791.685,90230073.66330,26021
1597280400000,2020-08-13 01:00:00,BTC/USDT,11639.99,11651.25,11601.91,11609.95,5087.203,59121611.24906,18800
1597276800000,2020-08-13 00:00:00,BTC/USDT,11568.37,11667.96,11551.00,11640.00,9233.031,107357075.37201,32668
1597273200000,2020-08-12 23:00:00,BTC/USDT,11547.52,11592.00,11542.11,11568.36,4090.560,47337865.83491,15357
1597269600000,2020-08-12 22:00:00,BTC/USDT,11503.02,11587.35,11503.02,11547.52,4877.838,56385828.07950,18496
1597266000000,2020-08-12 21:00:00,BTC/USDT,11565.00,11567.95,11490.70,11503.03,4535.664,52259198.77326,18093
1597262400000,2020-08-12 20:00:00,BTC/USDT,11573.83,11599.36,11544.07,11565.00,3560.372,41183764.71940,15303
1597258800000,2020-08-12 19:00:00,BTC/USDT,11518.95,11596.27,11515.69,11574.18,7017.729,81139193.62234,24350
1597255200000,2020-08-12 18:00:00,BTC/USDT,11536.84,11558.00,11493.69,11518.54,4734.249,54568770.76800,17791
1597251600000,2020-08-12 17:00:00,BTC/USDT,11554.55,11562.09,11472.63,11536.99,10097.577,116300142.92865,33213
